PRESIDENT 1972
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Alabama,19721107,N/A,CHILTON,County,"8,867","7,349","Nixon, Richard M.",Incumbent,"1,356","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,162,"5,993",R,82.88,15.29,.00,1.83,84.42,15.58,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,CHOCTAW,County,"5,030","3,055","Nixon, Richard M.",Incumbent,"1,934","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,41,"1,121",R,60.74,38.45,.00,.82,61.23,38.77,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,CLARKE,County,"7,414","5,256","Nixon, Richard M.",Incumbent,"2,031","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,127,"3,225",R,70.89,27.39,.00,1.71,72.13,27.87,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,CLAY,County,"4,474","3,948","Nixon, Richard M.",Incumbent,507,"McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,19,"3,441",R,88.24,11.33,.00,.42,88.62,11.38,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,CLEBURNE,County,"4,014","3,420","Nixon, Richard M.",Incumbent,581,"McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,13,"2,839",R,85.20,14.47,.00,.32,85.48,14.52,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,COFFEE,County,"11,336","9,076","Nixon, Richard M.",Incumbent,"2,160","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,100,"6,916",R,80.06,19.05,.00,.88,80.78,19.22,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,COLBERT,County,"16,564","11,215","Nixon, Richard M.",Incumbent,"4,811","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,538,"6,404",R,67.71,29.04,.00,3.25,69.98,30.02,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,CONECUH,County,"4,296","3,214","Nixon, Richard M.",Incumbent,"1,042","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,40,"2,172",R,74.81,24.26,.00,.93,75.52,24.48,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,COOSA,County,"3,461","2,672","Nixon, Richard M.",Incumbent,773,"McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,16,"1,899",R,77.20,22.33,.00,.46,77.56,22.44,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,COVINGTON,County,"10,881","9,278","Nixon, Richard M.",Incumbent,"1,547","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,56,"7,731",R,85.27,14.22,.00,.51,85.71,14.29,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,CRENSHAW,County,"4,294","3,129","Nixon, Richard M.",Incumbent,"1,085","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,80,"2,044",R,72.87,25.27,.00,1.86,74.25,25.75,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,CULLMAN,County,"18,091","14,390","Nixon, Richard M.",Incumbent,"3,571","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,130,"10,819",R,79.54,19.74,.00,.72,80.12,19.88,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,DALE,County,"10,038","8,346","Nixon, Richard M.",Incumbent,"1,594","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,98,"6,752",R,83.14,15.88,.00,.98,83.96,16.04,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,DALLAS,County,"14,280","8,644","Nixon, Richard M.",Incumbent,"5,427","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,209,"3,217",R,60.53,38.00,.00,1.46,61.43,38.57,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,DEKALB,County,"13,237","9,434","Nixon, Richard M.",Incumbent,"3,759","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,44,"5,675",R,71.27,28.40,.00,.33,71.51,28.49,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,ELMORE,County,"10,590","8,461","Nixon, Richard M.",Incumbent,"1,891","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,238,"6,570",R,79.90,17.86,.00,2.25,81.73,18.27,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,ESCAMBIA,County,"9,591","7,883","Nixon, Richard M.",Incumbent,"1,598","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,110,"6,285",R,82.19,16.66,.00,1.15,83.15,16.85,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,ETOWAH,County,"28,581","20,851","Nixon, Richard M.",Incumbent,"7,372","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,358,"13,479",R,72.95,25.79,.00,1.25,73.88,26.12,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,FAYETTE,County,"5,094","4,240","Nixon, Richard M.",Incumbent,836,"McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,18,"3,404",R,83.24,16.41,.00,.35,83.53,16.47,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,FRANKLIN,County,"7,812","5,877","Nixon, Richard M.",Incumbent,"1,840","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,95,"4,037",R,75.23,23.55,.00,1.22,76.16,23.84,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,GENEVA,County,"6,938","5,851","Nixon, Richard M.",Incumbent,"1,049","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,38,"4,802",R,84.33,15.12,.00,.55,84.80,15.20,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,GREENE,County,"4,735","1,404","Nixon, Richard M.",Incumbent,"3,235","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,96,"1,831",D,29.65,68.32,.00,2.03,30.27,69.73,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,HALE,County,"4,828","2,859","Nixon, Richard M.",Incumbent,"1,779","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,190,"1,080",R,59.22,36.85,.00,3.94,61.64,38.36,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,HENRY,County,"4,291","3,414","Nixon, Richard M.",Incumbent,853,"McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,24,"2,561",R,79.56,19.88,.00,.56,80.01,19.99,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,HOUSTON,County,"15,124","12,622","Nixon, Richard M.",Incumbent,"2,358","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,144,"10,264",R,83.46,15.59,.00,.95,84.26,15.74,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,JACKSON,County,"9,410","6,202","Nixon, Richard M.",Incumbent,"2,985","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,223,"3,217",R,65.91,31.72,.00,2.37,67.51,32.49,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,JEFFERSON,County,"198,528","135,095","Nixon, Richard M.",Incumbent,"57,288","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,"6,145","77,807",R,68.05,28.86,.00,3.10,70.22,29.78,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,LAMAR,County,"4,075","3,283","Nixon, Richard M.",Incumbent,766,"McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,26,"2,517",R,80.56,18.80,.00,.64,81.08,18.92,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,LAUDERDALE,County,"20,108","14,410","Nixon, Richard M.",Incumbent,"5,112","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,586,"9,298",R,71.66,25.42,.00,2.91,73.81,26.19,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,LAWRENCE,County,"5,863","4,433","Nixon, Richard M.",Incumbent,"1,416","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,14,"3,017",R,75.61,24.15,.00,.24,75.79,24.21,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,LEE,County,"15,441","11,571","Nixon, Richard M.",Incumbent,"3,622","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,248,"7,949",R,74.94,23.46,.00,1.61,76.16,23.84,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,LIMESTONE,County,"8,452","6,188","Nixon, Richard M.",Incumbent,"2,079","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,185,"4,109",R,73.21,24.60,.00,2.19,74.85,25.15,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,LOWNDES,County,"4,661","1,990","Nixon, Richard M.",Incumbent,"2,559","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,112,569,D,42.69,54.90,.00,2.40,43.75,56.25,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,MACON,County,"5,845","1,931","Nixon, Richard M.",Incumbent,"3,636","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,278,"1,705",D,33.04,62.21,.00,4.76,34.69,65.31,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,MADISON,County,"52,984","38,899","Nixon, Richard M.",Incumbent,"13,108","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,977,"25,791",R,73.42,24.74,.00,1.84,74.80,25.20,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,MARENGO,County,"7,926","5,156","Nixon, Richard M.",Incumbent,"2,645","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,125,"2,511",R,65.05,33.37,.00,1.58,66.09,33.91,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,MARION,County,"6,942","5,927","Nixon, Richard M.",Incumbent,986,"McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,29,"4,941",R,85.38,14.20,.00,.42,85.74,14.26,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,MARSHALL,County,"16,238","12,090","Nixon, Richard M.",Incumbent,"3,894","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,254,"8,196",R,74.45,23.98,.00,1.56,75.64,24.36,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,MOBILE,County,"85,634","62,639","Nixon, Richard M.",Incumbent,"20,694","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,"2,301","41,945",R,73.15,24.17,.00,2.69,75.17,24.83,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,MONROE,County,"6,890","5,155","Nixon, Richard M.",Incumbent,"1,636","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,99,"3,519",R,74.82,23.74,.00,1.44,75.91,24.09,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,MONTGOMERY,County,"49,197","35,353","Nixon, Richard M.",Incumbent,"12,723","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,"1,121","22,630",R,71.86,25.86,.00,2.28,73.54,26.46,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,MORGAN,County,"23,553","18,100","Nixon, Richard M.",Incumbent,"5,004","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,449,"13,096",R,76.85,21.25,.00,1.91,78.34,21.66,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,PERRY,County,"5,699","2,800","Nixon, Richard M.",Incumbent,"2,718","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,181,82,R,49.13,47.69,.00,3.18,50.74,49.26,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,PICKENS,County,"6,046","4,071","Nixon, Richard M.",Incumbent,"1,933","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,42,"2,138",R,67.33,31.97,.00,.69,67.80,32.20,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,PIKE,County,"7,422","5,690","Nixon, Richard M.",Incumbent,"1,624","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,108,"4,066",R,76.66,21.88,.00,1.46,77.80,22.20,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,RANDOLPH,County,"5,892","4,427","Nixon, Richard M.",Incumbent,"1,330","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,135,"3,097",R,75.14,22.57,.00,2.29,76.90,23.10,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,RUSSELL,County,"9,043","6,034","Nixon, Richard M.",Incumbent,"2,644","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,365,"3,390",R,66.73,29.24,.00,4.04,69.53,30.47,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,SHELBY,County,"11,558","9,390","Nixon, Richard M.",Incumbent,"1,859","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,309,"7,531",R,81.24,16.08,.00,2.67,83.47,16.53,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alabama,19721107,N/A,ST. CLAIR,County,"8,710","6,952","Nixon, Richard M.",Incumbent,"1,538","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,220,"5,414",R,79.82,17.66,.00,2.53,81.88,18.12,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
